make: Entering directory '/root/OpenROAD-flow-scripts/flow'
/root/OpenROAD-flow-scripts/flow/scripts/flow.sh 2_1_floorplan floorplan
Running floorplan.tcl, stage 2_1_floorplan
read_liberty /root/OpenROAD-flow-scripts/flow/platforms/sky130hd/lib/sky130_fd_sc_hd__tt_025C_1v80.lib
read_db ./results/sky130hd/chia_sha256_benchmark_corrupted/slot1/1_synth.odb
read_sdc ./results/sky130hd/chia_sha256_benchmark_corrupted/slot1/1_synth.sdc
source /root/OpenROAD-flow-scripts/flow/platforms/sky130hd/setRC.tcl
Master sky130_ef_sc_hd__decap_12 is loaded but not used in the design

==========================================================================
Floorplan check_setup
--------------------------------------------------------------------------
number instances in verilog is 15170
[INFO IFP-0107] Defining die area using utilization: 40.00% and aspect ratio: 1.
[WARNING IFP-0028] Core area lower left (1.000, 1.000) snapped to (1.380, 2.720).
[INFO IFP-0001] Added 236 rows of 1399 site unithd.
[INFO IFP-0100] Die BBox:  (  0.000  0.000 ) ( 646.075 646.075 ) um
[INFO IFP-0101] Core BBox: (  1.380  2.720 ) ( 644.920 644.640 ) um
[INFO IFP-0102] Core area:                       413101.197 um^2
[INFO IFP-0103] Total instances area:            165934.144 um^2
[INFO IFP-0104] Effective utilization:                0.402
[INFO IFP-0105] Number of instances:                  15170
source /root/OpenROAD-flow-scripts/flow/platforms/sky130hd/make_tracks.tcl
source /root/OpenROAD-flow-scripts/flow/platforms/sky130hd/fastroute.tcl
Repair tie lo fanout...
Repair tie hi fanout...
[INFO RSZ-0042] Inserted 1 tie sky130_fd_sc_hd__conb_1 instances.
repair_timing -setup_margin 1.5 -hold_margin 0 -repair_tns 100 -match_cell_footprint -setup -skip_last_gasp -sequence unbuffer,sizeup,swap,vt_swap -verbose
[WARNING EST-0027] no estimated parasitics. Using wire load models.
[INFO RSZ-0100] Repair move sequence: UnbufferMove SizeUpMove SwapPinsMove 
[INFO RSZ-0094] Found 1826 endpoints with setup violations.
[INFO RSZ-0099] Repairing 1826 out of 1826 (100.00%) violating endpoints...
   Iter   | Removed | Resized | Inserted | Cloned |  Pin  |   Area   |    WNS   |   StTNS    |   EnTNS    |  Viol  |  Worst  
    1010* |       0 |     484 |        0 |      0 |   181 |    +1.2% |   -2.692 |    -1370.6 |     -129.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1017* |       0 |     486 |        0 |      0 |   181 |    +1.2% |   -2.692 |    -1371.8 |     -129.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1020* |       0 |     488 |        0 |      0 |   181 |    +1.2% |   -2.692 |    -1371.8 |     -129.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1022* |       0 |     489 |        0 |      0 |   181 |    +1.2% |   -2.692 |    -1371.8 |     -129.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1027* |       0 |     489 |        0 |      0 |   181 |    +1.2% |   -2.692 |    -1371.8 |     -129.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1030* |       0 |     491 |        0 |      0 |   181 |    +1.2% |   -2.692 |    -1371.8 |     -129.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1031* |       0 |     491 |        0 |      0 |   181 |    +1.2% |   -2.692 |    -1371.8 |     -129.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1035* |       0 |     493 |        0 |      0 |   182 |    +1.2% |   -2.692 |    -1371.8 |     -129.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1040* |       0 |     496 |        0 |      0 |   183 |    +1.2% |   -2.700 |    -1370.8 |     -130.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1045* |       0 |     493 |        0 |      0 |   182 |    +1.2% |   -2.692 |    -1371.8 |     -129.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1050* |       0 |     497 |        0 |      0 |   182 |    +1.2% |   -2.692 |    -1373.4 |     -129.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1060* |       0 |     507 |        0 |      0 |   182 |    +1.2% |   -2.700 |    -1373.4 |     -129.2 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1066* |       0 |     493 |        0 |      0 |   182 |    +1.2% |   -2.692 |    -1371.8 |     -129.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1070* |       0 |     495 |        0 |      0 |   183 |    +1.2% |   -2.692 |    -1371.8 |     -129.4 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1080* |       0 |     504 |        0 |      0 |   184 |    +1.2% |   -2.700 |    -1371.8 |     -129.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1090* |       0 |     509 |        0 |      0 |   189 |    +1.2% |   -2.700 |    -1371.8 |     -129.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1100* |       0 |     511 |        0 |      0 |   197 |    +1.2% |   -2.700 |    -1371.8 |     -129.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1103* |       0 |     497 |        0 |      0 |   183 |    +1.2% |   -2.692 |    -1371.8 |     -129.4 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1110* |       0 |     502 |        0 |      0 |   184 |    +1.2% |   -2.700 |    -1371.8 |     -129.9 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1119* |       0 |     497 |        0 |      0 |   183 |    +1.2% |   -2.692 |    -1371.8 |     -129.4 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1120* |       0 |     497 |        0 |      0 |   183 |    +1.2% |   -2.692 |    -1371.8 |     -129.4 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1121* |       0 |     498 |        0 |      0 |   183 |    +1.2% |   -2.692 |    -1371.8 |     -129.4 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1124* |       0 |     499 |        0 |      0 |   183 |    +1.2% |   -2.692 |    -1371.8 |     -129.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1130* |       0 |     502 |        0 |      0 |   185 |    +1.2% |   -2.696 |    -1377.5 |     -129.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1130* |       0 |     500 |        0 |      0 |   185 |    +1.2% |   -2.692 |    -1371.8 |     -129.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1136* |       0 |     502 |        0 |      0 |   187 |    +1.2% |   -2.692 |    -1371.8 |     -129.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1140* |       0 |     505 |        0 |      0 |   187 |    +1.2% |   -2.700 |    -1371.8 |     -130.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1150* |       0 |     514 |        0 |      0 |   188 |    +1.2% |   -2.700 |    -1370.5 |     -129.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1159* |       0 |     503 |        0 |      0 |   187 |    +1.2% |   -2.692 |    -1371.8 |     -129.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1160* |       0 |     503 |        0 |      0 |   187 |    +1.2% |   -2.692 |    -1371.8 |     -129.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1167* |       0 |     506 |        0 |      0 |   188 |    +1.2% |   -2.692 |    -1371.8 |     -129.4 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1170* |       0 |     508 |        0 |      0 |   188 |    +1.2% |   -2.700 |    -1371.8 |     -129.8 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1180* |       0 |     516 |        0 |      0 |   190 |    +1.2% |   -2.700 |    -1371.8 |     -129.4 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1187* |       0 |     506 |        0 |      0 |   188 |    +1.2% |   -2.692 |    -1371.8 |     -129.4 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1189* |       0 |     506 |        0 |      0 |   189 |    +1.2% |   -2.692 |    -1371.8 |     -129.4 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1190* |       0 |     506 |        0 |      0 |   189 |    +1.2% |   -2.692 |    -1371.8 |     -129.4 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1200* |       0 |     512 |        0 |      0 |   193 |    +1.2% |   -2.696 |    -1371.8 |     -129.2 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1200* |       0 |     511 |        0 |      0 |   193 |    +1.2% |   -2.692 |    -1371.8 |     -128.8 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1208* |       0 |     514 |        0 |      0 |   196 |    +1.2% |   -2.692 |    -1371.8 |     -128.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1210* |       0 |     515 |        0 |      0 |   196 |    +1.2% |   -2.692 |    -1371.8 |     -128.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1214* |       0 |     514 |        0 |      0 |   196 |    +1.2% |   -2.692 |    -1371.8 |     -128.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1219* |       0 |     514 |        0 |      0 |   196 |    +1.2% |   -2.692 |    -1371.8 |     -128.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1220* |       0 |     514 |        0 |      0 |   196 |    +1.2% |   -2.692 |    -1371.8 |     -128.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1230* |       0 |     523 |        0 |      0 |   197 |    +1.2% |   -2.700 |    -1371.8 |     -129.3 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1232* |       0 |     514 |        0 |      0 |   196 |    +1.2% |   -2.692 |    -1371.8 |     -128.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1240* |       0 |     517 |        0 |      0 |   200 |    +1.2% |   -2.700 |    -1371.8 |     -128.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1250* |       0 |     520 |        0 |      0 |   207 |    +1.2% |   -2.700 |    -1371.8 |     -128.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1253* |       0 |     514 |        0 |      0 |   197 |    +1.2% |   -2.692 |    -1371.8 |     -128.4 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1257* |       0 |     515 |        0 |      0 |   197 |    +1.2% |   -2.692 |    -1371.8 |     -128.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1260* |       0 |     516 |        0 |      0 |   198 |    +1.2% |   -2.692 |    -1373.4 |     -128.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1270* |       0 |     522 |        0 |      0 |   202 |    +1.2% |   -2.693 |    -1373.5 |     -128.3 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1272* |       0 |     515 |        0 |      0 |   197 |    +1.2% |   -2.692 |    -1371.8 |     -128.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1277* |       0 |     517 |        0 |      0 |   199 |    +1.2% |   -2.692 |    -1371.8 |     -128.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1279* |       0 |     517 |        0 |      0 |   200 |    +1.2% |   -2.692 |    -1371.8 |     -128.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1280* |       0 |     517 |        0 |      0 |   200 |    +1.2% |   -2.692 |    -1371.8 |     -128.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1288* |       0 |     517 |        0 |      0 |   200 |    +1.2% |   -2.692 |    -1371.8 |     -128.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1290* |       0 |     517 |        0 |      0 |   201 |    +1.2% |   -2.692 |    -1371.8 |     -128.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1291* |       0 |     517 |        0 |      0 |   201 |    +1.2% |   -2.692 |    -1371.8 |     -128.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1300* |       0 |     524 |        0 |      0 |   202 |    +1.2% |   -2.692 |    -1371.8 |     -128.2 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1310* |       0 |     533 |        0 |      0 |   203 |    +1.3% |   -2.700 |    -1371.8 |     -128.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1320* |       0 |     540 |        0 |      0 |   206 |    +1.3% |   -2.700 |    -1371.8 |     -127.8 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1324* |       0 |     531 |        0 |      0 |   203 |    +1.3% |   -2.692 |    -1371.8 |     -128.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1327* |       0 |     531 |        0 |      0 |   203 |    +1.3% |   -2.692 |    -1371.8 |     -128.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1330* |       0 |     532 |        0 |      0 |   204 |    +1.3% |   -2.692 |    -1371.8 |     -128.2 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1336* |       0 |     532 |        0 |      0 |   203 |    +1.3% |   -2.692 |    -1371.8 |     -128.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1340* |       0 |     534 |        0 |      0 |   204 |    +1.3% |   -2.696 |    -1371.8 |     -128.4 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1350* |       0 |     541 |        0 |      0 |   207 |    +1.3% |   -2.700 |    -1371.8 |     -128.2 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1360* |       0 |     546 |        0 |      0 |   212 |    +1.3% |   -2.700 |    -1371.8 |     -128.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1361* |       0 |     533 |        0 |      0 |   204 |    +1.3% |   -2.692 |    -1371.8 |     -128.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1370* |       0 |     540 |        0 |      0 |   205 |    +1.3% |   -2.700 |    -1371.8 |     -128.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1372* |       0 |     533 |        0 |      0 |   204 |    +1.3% |   -2.692 |    -1371.8 |     -128.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1379* |       0 |     533 |        0 |      0 |   204 |    +1.3% |   -2.692 |    -1371.8 |     -128.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1380* |       0 |     533 |        0 |      0 |   204 |    +1.3% |   -2.692 |    -1371.8 |     -128.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1390* |       0 |     540 |        0 |      0 |   207 |    +1.3% |   -2.700 |    -1371.8 |     -128.3 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1390* |       0 |     533 |        0 |      0 |   204 |    +1.3% |   -2.692 |    -1371.8 |     -128.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1400* |       0 |     540 |        0 |      0 |   206 |    +1.3% |   -2.700 |    -1371.8 |     -128.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1400* |       0 |     536 |        0 |      0 |   205 |    +1.3% |   -2.692 |    -1371.8 |     -127.8 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1410* |       0 |     542 |        0 |      0 |   208 |    +1.3% |   -2.693 |    -1372.3 |     -127.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1412* |       0 |     537 |        0 |      0 |   208 |    +1.3% |   -2.692 |    -1371.8 |     -127.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1420* |       0 |     543 |        0 |      0 |   209 |    +1.3% |   -2.700 |    -1371.8 |     -128.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1428* |       0 |     538 |        0 |      0 |   209 |    +1.3% |   -2.692 |    -1371.8 |     -127.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1430* |       0 |     538 |        0 |      0 |   210 |    +1.3% |   -2.692 |    -1371.8 |     -127.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1440* |       0 |     546 |        0 |      0 |   212 |    +1.3% |   -2.700 |    -1371.9 |     -128.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1446* |       0 |     538 |        0 |      0 |   210 |    +1.3% |   -2.692 |    -1371.8 |     -127.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1450* |       0 |     540 |        0 |      0 |   211 |    +1.3% |   -2.700 |    -1371.8 |     -128.2 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1454* |       0 |     538 |        0 |      0 |   211 |    +1.3% |   -2.692 |    -1371.8 |     -127.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1460* |       0 |     542 |        0 |      0 |   212 |    +1.3% |   -2.700 |    -1371.8 |     -128.3 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1465* |       0 |     538 |        0 |      0 |   212 |    +1.3% |   -2.692 |    -1371.8 |     -127.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1470* |       0 |     541 |        0 |      0 |   213 |    +1.3% |   -2.700 |    -1371.8 |     -128.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1475* |       0 |     538 |        0 |      0 |   212 |    +1.3% |   -2.692 |    -1371.8 |     -127.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1480* |       0 |     542 |        0 |      0 |   212 |    +1.3% |   -2.700 |    -1371.8 |     -128.3 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1484* |       0 |     538 |        0 |      0 |   212 |    +1.3% |   -2.692 |    -1371.8 |     -127.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1490* |       0 |     541 |        0 |      0 |   214 |    +1.3% |   -2.692 |    -1371.8 |     -127.9 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1498* |       0 |     541 |        0 |      0 |   212 |    +1.3% |   -2.692 |    -1371.8 |     -127.9 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1500* |       0 |     542 |        0 |      0 |   212 |    +1.3% |   -2.692 |    -1371.8 |     -127.9 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1510* |       0 |     550 |        0 |      0 |   214 |    +1.3% |   -2.700 |    -1371.8 |     -128.2 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1510* |       0 |     543 |        0 |      0 |   212 |    +1.3% |   -2.692 |    -1371.8 |     -127.9 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1516* |       0 |     543 |        0 |      0 |   212 |    +1.3% |   -2.692 |    -1371.8 |     -127.9 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1520* |       0 |     546 |        0 |      0 |   212 |    +1.3% |   -2.692 |    -1371.8 |     -127.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1530* |       0 |     555 |        0 |      0 |   213 |    +1.3% |   -2.700 |    -1371.8 |     -128.2 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1540* |       0 |     561 |        0 |      0 |   217 |    +1.4% |   -2.700 |    -1371.8 |     -128.2 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1543* |       0 |     553 |        0 |      0 |   213 |    +1.3% |   -2.692 |    -1371.8 |     -127.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1550* |       0 |     558 |        0 |      0 |   214 |    +1.3% |   -2.696 |    -1371.8 |     -128.1 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1559* |       0 |     557 |        0 |      0 |   214 |    +1.3% |   -2.692 |    -1371.8 |     -127.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1560* |       0 |     557 |        0 |      0 |   214 |    +1.3% |   -2.692 |    -1371.8 |     -127.7 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1570* |       0 |     563 |        0 |      0 |   218 |    +1.4% |   -2.692 |    -1371.8 |     -128.2 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1580* |       0 |     569 |        0 |      0 |   222 |    +1.4% |   -2.700 |    -1371.8 |     -128.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1590* |       0 |     574 |        0 |      0 |   227 |    +1.4% |   -2.700 |    -1371.8 |     -128.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1592* |       0 |     563 |        0 |      0 |   218 |    +1.4% |   -2.692 |    -1371.8 |     -128.2 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1600* |       0 |     567 |        0 |      0 |   221 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1600* |       0 |     567 |        0 |      0 |   221 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1609* |       0 |     567 |        0 |      0 |   221 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1610* |       0 |     567 |        0 |      0 |   221 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1620* |       0 |     575 |        0 |      0 |   223 |    +1.4% |   -2.700 |    -1371.8 |     -129.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1625* |       0 |     567 |        0 |      0 |   221 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1630* |       0 |     570 |        0 |      0 |   222 |    +1.4% |   -2.700 |    -1371.8 |     -129.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1633* |       0 |     567 |        0 |      0 |   221 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1640* |       0 |     570 |        0 |      0 |   224 |    +1.4% |   -2.700 |    -1371.8 |     -129.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1650* |       0 |     579 |        0 |      0 |   225 |    +1.4% |   -2.700 |    -1371.8 |     -129.4 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1650* |       0 |     568 |        0 |      0 |   224 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1660* |       0 |     574 |        0 |      0 |   227 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1669* |       0 |     575 |        0 |      0 |   228 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1670* |       0 |     575 |        0 |      0 |   228 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1680* |       0 |     580 |        0 |      0 |   233 |    +1.4% |   -2.700 |    -1371.8 |     -129.6 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1681* |       0 |     577 |        0 |      0 |   229 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1690* |       0 |     583 |        0 |      0 |   231 |    +1.4% |   -2.700 |    -1371.8 |     -129.5 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1693* |       0 |     579 |        0 |      0 |   229 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1700* |       0 |     584 |        0 |      0 |   230 |    +1.4% |   -2.700 |    -1371.8 |     -129.3 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1700* |       0 |     579 |        0 |      0 |   229 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    1700* |       0 |     579 |        0 |      0 |   229 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |   1826 | digest\[255\]$_DFFE_PN0P_/D
    final |       0 |     579 |        0 |      0 |   229 |    +1.4% |   -2.692 |    -1371.8 |     -129.0 |    121 | digest\[255\]$_DFFE_PN0P_/D
------------------------------------------------------------------------------------------------------------------------------
[INFO RSZ-0051] Resized 579 instances: 579 up, 0 up match, 0 down, 0 VT
[INFO RSZ-0043] Swapped pins on 229 instances.
[WARNING RSZ-0062] Unable to repair all setup violations.
[INFO RSZ-0505] Runtime: 28.74s
Took 28 seconds: repair_timing -setup_margin 1.5 -hold_margin 0 -repair_tns 100 -match_cell_footprint -setup -skip_last_gasp -sequence unbuffer,sizeup,swap,vt_swap -verbose
Default units for flow
 time 1ns
 capacitance 1pF
 resistance 1kohm
 voltage 1v
 current 1mA
 power 1nW
 distance 1um
   Layer   | Unit Resistance | Unit Capacitance 
           |       (kohm/um) |          (pF/um)
------------------------------------------------
       li1 |        7.18e-02 |         1.50e-04
      met1 |        1.21e-03 |         1.72e-04
      met2 |        1.22e-03 |         1.36e-04
      met3 |        1.66e-04 |         2.15e-04
      met4 |        1.68e-04 |         1.48e-04
      met5 |        1.84e-05 |         1.54e-04
------------------------------------------------

   Layer   | Via Resistance 
           |         (kohm) 
----------------------------
      mcon |       9.25e-03 
       via |       4.50e-03 
      via2 |       3.37e-03 
      via3 |       3.77e-04 
      via4 |       5.80e-06 
----------------------------
Report metrics stage 2, floorplan final...

==========================================================================
floorplan final report_design_area
--------------------------------------------------------------------------
Design area 168291 um^2 41% utilization.
write_db ./results/sky130hd/chia_sha256_benchmark_corrupted/slot1/2_1_floorplan.odb
write_sdc -no_timestamp ./results/sky130hd/chia_sha256_benchmark_corrupted/slot1/2_1_floorplan.sdc
Log                       Ext     Elapsed/s Peak Memory/MB sha1sum result [0:20)
2_1_floorplan             .odb           31            201 0a7b50060463a57086e3
2_1_floorplan             .sdc                             a2e3d96da30ebd1501e9
/root/OpenROAD-flow-scripts/flow/scripts/flow.sh 2_2_floorplan_macro macro_place
Running macro_place.tcl, stage 2_2_floorplan_macro
read_liberty /root/OpenROAD-flow-scripts/flow/platforms/sky130hd/lib/sky130_fd_sc_hd__tt_025C_1v80.lib
read_db ./results/sky130hd/chia_sha256_benchmark_corrupted/slot1/2_1_floorplan.odb
read_sdc ./results/sky130hd/chia_sha256_benchmark_corrupted/slot1/2_1_floorplan.sdc
source /root/OpenROAD-flow-scripts/flow/platforms/sky130hd/setRC.tcl
No macros found: Skipping macro_placement
Design area 168291 um^2 41% utilization.
write_db ./results/sky130hd/chia_sha256_benchmark_corrupted/slot1/2_2_floorplan_macro.odb
Log                       Ext     Elapsed/s Peak Memory/MB sha1sum result [0:20)
2_2_floorplan_macro       .odb            0            147 0a7b50060463a57086e3
/root/OpenROAD-flow-scripts/flow/scripts/flow.sh 2_3_floorplan_tapcell tapcell
Running tapcell.tcl, stage 2_3_floorplan_tapcell
read_liberty /root/OpenROAD-flow-scripts/flow/platforms/sky130hd/lib/sky130_fd_sc_hd__tt_025C_1v80.lib
read_db ./results/sky130hd/chia_sha256_benchmark_corrupted/slot1/2_2_floorplan_macro.odb
read_sdc ./results/sky130hd/chia_sha256_benchmark_corrupted/slot1/2_1_floorplan.sdc
source /root/OpenROAD-flow-scripts/flow/platforms/sky130hd/setRC.tcl
[INFO TAP-0005] Inserted 5474 tapcells.
Design area 175140 um^2 42% utilization.
write_db ./results/sky130hd/chia_sha256_benchmark_corrupted/slot1/2_3_floorplan_tapcell.odb
Log                       Ext     Elapsed/s Peak Memory/MB sha1sum result [0:20)
2_3_floorplan_tapcell     .odb            0            141 76211f467f4ff7b1fd08
/root/OpenROAD-flow-scripts/flow/scripts/flow.sh 2_4_floorplan_pdn pdn
Running pdn.tcl, stage 2_4_floorplan_pdn
read_liberty /root/OpenROAD-flow-scripts/flow/platforms/sky130hd/lib/sky130_fd_sc_hd__tt_025C_1v80.lib
read_db ./results/sky130hd/chia_sha256_benchmark_corrupted/slot1/2_3_floorplan_tapcell.odb
read_sdc ./results/sky130hd/chia_sha256_benchmark_corrupted/slot1/2_1_floorplan.sdc
source /root/OpenROAD-flow-scripts/flow/platforms/sky130hd/setRC.tcl
[WARNING PDN-1051] No instances found for grid (CORE_macro_grid_1).
[WARNING PDN-1051] No instances found for grid (CORE_macro_grid_2).
[INFO PDN-0001] Inserting grid: grid
[INFO PDN-0500] Runtime: 0.09s
Design area 175140 um^2 42% utilization.
write_db ./results/sky130hd/chia_sha256_benchmark_corrupted/slot1/2_4_floorplan_pdn.odb
Log                       Ext     Elapsed/s Peak Memory/MB sha1sum result [0:20)
2_4_floorplan_pdn         .odb            0            170 2dca0fe7548f0b2a5758
